ShipmentID,OrderNumber,WarehouseCode,CarrierCode,ShipDate,DeliveryDate,TransitDays,WeatherDelay,LateDelivery
5191,SO0005191,PHX,CAR001,2022-05-07,2022-05-11,4,False,True
5192,SO0005192,ATL,CAR001,2025-02-24,2025-03-02,6,False,False
5193,SO0005193,LAX,CAR002,2021-12-22,2021-12-29,7,False,False
5194,SO0005194,LAX,CAR005,2024-01-28,2024-02-01,4,False,False
5195,SO0005195,DEN,CAR001,2025-09-28,2025-09-30,2,False,True
5196,SO0005196,MIA,CAR005,2021-10-16,2021-10-19,3,False,False
5197,SO0005197,SEA,CAR003,2023-03-14,2023-03-20,6,False,False
5198,SO0005198,LAX,CAR003,2023-02-01,2023-02-08,7,False,False
5199,SO0005199,LAX,CAR004,2024-04-12,2024-04-20,8,False,False
5200,SO0005200,CHI,CAR003,2024-10-19,2024-10-25,6,False,False
5201,SO0005201,SEA,CAR003,2025-07-13,2025-07-18,5,False,False
5202,SO0005202,PHX,CAR004,2022-01-04,2022-01-06,2,False,False
5203,SO0005203,CHI,CAR002,2024-12-22,2024-12-30,8,False,False
5204,SO0005204,SEA,CAR001,2021-10-11,2021-10-13,2,False,False
5205,SO0005205,ATL,CAR003,2025-03-27,2025-04-03,7,False,False
5206,SO0005206,ATL,CAR003,2022-05-04,2022-05-11,7,False,False
5207,SO0005207,LAX,CAR005,2021-11-13,2021-11-20,7,False,False
5208,SO0005208,LAX,CAR001,2025-09-02,2025-09-04,2,False,False
5209,SO0005209,DAL,CAR003,2022-01-06,2022-01-12,6,False,False
5210,SO0005210,DAL,CAR003,2021-08-31,2021-09-04,4,False,False
5211,SO0005211,SEA,CAR001,2025-03-08,2025-03-11,3,False,False
5212,SO0005212,LAX,CAR002,2021-01-08,2021-01-11,3,False,False
5213,SO0005213,SEA,CAR005,2021-02-18,2021-02-25,7,True,False
5214,SO0005214,LAX,CAR004,2025-07-31,2025-08-02,2,False,False
5215,SO0005215,DAL,CAR005,2021-04-25,2021-04-28,3,False,False
5216,SO0005216,LAX,CAR004,2022-08-07,2022-08-10,3,False,True
5217,SO0005217,MIA,CAR001,2021-11-23,2021-12-01,8,False,False
5218,SO0005218,ATL,CAR001,2024-03-19,2024-03-26,7,False,False
5219,SO0005219,DAL,CAR001,2025-04-20,2025-04-23,3,False,False
5220,SO0005220,MIA,CAR004,2025-08-26,2025-09-04,9,True,False
5221,SO0005221,DEN,CAR001,2023-11-03,2023-11-09,6,False,False
5222,SO0005222,DAL,CAR001,2022-11-29,2022-12-04,5,False,False
5223,SO0005223,MIA,CAR002,2023-01-03,2023-01-08,5,False,False
5224,SO0005224,DEN,CAR004,2025-07-03,2025-07-09,6,False,False
5225,SO0005225,DAL,CAR003,2024-05-18,2024-05-21,3,False,False
5226,SO0005226,DAL,CAR002,2021-06-10,2021-06-16,6,False,False
5227,SO0005227,DEN,CAR002,2024-08-15,2024-08-21,6,False,False
5228,SO0005228,ATL,CAR004,2023-03-23,2023-03-27,4,False,False
5229,SO0005229,ATL,CAR002,2023-07-03,2023-07-10,7,False,False
5230,SO0005230,DEN,CAR001,2025-08-15,2025-08-17,2,False,False
5231,SO0005231,MIA,CAR001,2023-01-19,2023-01-24,5,False,False
5232,SO0005232,PHX,CAR001,2023-10-29,2023-10-30,1,False,False
5233,SO0005233,PHX,CAR005,2023-05-12,2023-05-17,5,True,False
5234,SO0005234,SEA,CAR002,2024-08-29,2024-09-01,3,False,False
5235,SO0005235,DEN,CAR003,2022-01-16,2022-01-23,7,False,True
5236,SO0005236,MIA,CAR004,2025-03-17,2025-03-20,3,False,True
5237,SO0005237,DEN,CAR004,2024-03-01,2024-03-09,8,False,False
5238,SO0005238,ATL,CAR002,2021-06-19,2021-06-20,1,False,False
5239,SO0005239,DEN,CAR004,2022-08-29,2022-09-02,4,False,True
5240,SO0005240,LAX,CAR004,2022-03-22,2022-03-30,8,False,False
5241,SO0005241,LAX,CAR005,2025-02-24,2025-02-27,3,False,True
5242,SO0005242,DAL,CAR002,2025-01-01,2025-01-09,8,False,False
5243,SO0005243,CHI,CAR001,2024-07-06,2024-07-09,3,False,False
5244,SO0005244,SEA,CAR002,2025-05-04,2025-05-05,1,False,False
5245,SO0005245,SEA,CAR003,2025-08-15,2025-08-23,8,False,False
5246,SO0005246,LAX,CAR005,2023-07-04,2023-07-05,1,False,False
5247,SO0005247,PHX,CAR002,2025-02-07,2025-02-15,8,False,False
5248,SO0005248,LAX,CAR003,2024-01-08,2024-01-09,1,False,False
5249,SO0005249,LAX,CAR001,2022-06-09,2022-06-14,5,False,False
5250,SO0005250,LAX,CAR004,2023-04-04,2023-04-12,8,False,False
5251,SO0005251,ATL,CAR003,2022-07-18,2022-07-20,2,False,False
5252,SO0005252,DAL,CAR001,2025-04-22,2025-04-27,5,False,False
5253,SO0005253,CHI,CAR001,2021-12-12,2021-12-20,8,False,False
5254,SO0005254,DEN,CAR001,2024-10-30,2024-11-07,8,False,False
5255,SO0005255,SEA,CAR003,2021-03-09,2021-03-14,5,False,False
5256,SO0005256,MIA,CAR001,2022-12-22,2022-12-25,3,False,False
5257,SO0005257,MIA,CAR004,2024-03-02,2024-03-07,5,False,False
5258,SO0005258,DEN,CAR002,2022-07-18,2022-07-26,8,False,False
5259,SO0005259,DAL,CAR004,2023-01-15,2023-01-21,6,False,False
5260,SO0005260,DAL,CAR003,2024-09-29,2024-10-06,7,False,False
5261,SO0005261,CHI,CAR004,2023-10-10,2023-10-12,2,False,False
5262,SO0005262,SEA,CAR004,2025-08-13,2025-08-17,4,False,False
5263,SO0005263,SEA,CAR002,2024-01-12,2024-01-17,5,False,False
5264,SO0005264,DEN,CAR001,2025-02-28,2025-03-06,6,False,False
5265,SO0005265,DEN,CAR002,2025-07-14,2025-07-20,6,False,True
5266,SO0005266,MIA,CAR003,2021-08-12,2021-08-20,8,False,False
5267,SO0005267,MIA,CAR005,2021-10-27,2021-10-28,1,False,False
5268,SO0005268,LAX,CAR004,2024-02-17,2024-02-24,7,False,False
5269,SO0005269,MIA,CAR005,2024-01-04,2024-01-12,8,False,False
5270,SO0005270,SEA,CAR001,2025-04-23,2025-04-26,3,False,False
5271,SO0005271,MIA,CAR005,2023-06-06,2023-06-10,4,False,False
5272,SO0005272,DAL,CAR001,2025-03-11,2025-03-14,3,False,False
5273,SO0005273,PHX,CAR004,2024-04-21,2024-04-28,7,False,False
5274,SO0005274,CHI,CAR002,2024-12-01,2024-12-08,7,False,False
5275,SO0005275,CHI,CAR005,2023-05-21,2023-05-26,5,False,False
5276,SO0005276,LAX,CAR004,2021-12-27,2021-12-31,4,False,False
5277,SO0005277,ATL,CAR002,2023-02-15,2023-02-16,1,False,False
5278,SO0005278,DAL,CAR002,2022-02-19,2022-02-24,5,False,False
5279,SO0005279,ATL,CAR003,2024-12-15,2024-12-19,4,False,False
5280,SO0005280,DAL,CAR004,2023-01-13,2023-01-22,9,False,True
5281,SO0005281,CHI,CAR003,2023-01-31,2023-02-02,2,False,False
5282,SO0005282,DAL,CAR005,2021-04-18,2021-04-23,5,False,False
5283,SO0005283,MIA,CAR004,2022-04-15,2022-04-23,8,False,False
5284,SO0005284,DEN,CAR005,2021-02-18,2021-02-19,1,False,False
5285,SO0005285,DEN,CAR003,2021-10-18,2021-10-20,2,False,False
5286,SO0005286,MIA,CAR004,2023-03-08,2023-03-09,1,False,False
5287,SO0005287,PHX,CAR005,2024-09-15,2024-09-17,2,False,False
5288,SO0005288,SEA,CAR002,2024-08-30,2024-09-03,4,False,False
5289,SO0005289,MIA,CAR003,2022-10-23,2022-10-28,5,True,False
5290,SO0005290,PHX,CAR003,2025-09-09,2025-09-10,1,False,False
5291,SO0005291,SEA,CAR005,2025-10-22,2025-10-25,3,False,False
5292,SO0005292,MIA,CAR004,2025-02-17,2025-02-20,3,False,False
5293,SO0005293,DEN,CAR004,2024-12-02,2024-12-04,2,False,False
5294,SO0005294,DEN,CAR001,2023-05-05,2023-05-09,4,False,False
5295,SO0005295,SEA,CAR001,2024-02-21,2024-02-26,5,False,False
5296,SO0005296,ATL,CAR003,2025-11-17,2025-11-25,8,False,False
5297,SO0005297,PHX,CAR005,2021-09-25,2021-10-02,7,False,False
5298,SO0005298,DEN,CAR003,2022-08-08,2022-08-11,3,False,False
5299,SO0005299,PHX,CAR004,2021-06-18,2021-06-24,6,False,False
5300,SO0005300,LAX,CAR003,2025-06-17,2025-06-24,7,False,False
5301,SO0005301,CHI,CAR001,2021-02-07,2021-02-10,3,False,True
5302,SO0005302,CHI,CAR003,2025-07-19,2025-07-23,4,False,False
5303,SO0005303,MIA,CAR004,2023-08-05,2023-08-13,8,False,False
5304,SO0005304,MIA,CAR002,2024-11-17,2024-11-18,1,False,False
5305,SO0005305,PHX,CAR001,2024-07-03,2024-07-10,7,False,False
5306,SO0005306,PHX,CAR001,2023-11-07,2023-11-14,7,False,False
5307,SO0005307,PHX,CAR005,2022-12-25,2022-12-28,3,False,False
5308,SO0005308,LAX,CAR001,2022-07-01,2022-07-08,7,False,False
5309,SO0005309,MIA,CAR004,2025-07-14,2025-07-16,2,False,False
5310,SO0005310,MIA,CAR001,2023-06-07,2023-06-13,6,False,False
5311,SO0005311,MIA,CAR003,2022-10-24,2022-10-25,1,False,False
5312,SO0005312,ATL,CAR002,2022-07-08,2022-07-13,5,False,False
5313,SO0005313,DEN,CAR004,2024-06-03,2024-06-08,5,False,False
5314,SO0005314,LAX,CAR003,2021-11-30,2021-12-05,5,False,False
5315,SO0005315,CHI,CAR003,2025-02-12,2025-02-18,6,False,False
5316,SO0005316,CHI,CAR004,2024-05-26,2024-05-27,1,False,False
5317,SO0005317,CHI,CAR003,2022-06-22,2022-06-26,4,False,False
5318,SO0005318,ATL,CAR002,2023-07-19,2023-07-27,8,False,False
5319,SO0005319,CHI,CAR001,2021-03-07,2021-03-11,4,False,False
5320,SO0005320,SEA,CAR004,2023-05-18,2023-05-24,6,False,False
5321,SO0005321,LAX,CAR003,2021-05-12,2021-05-22,10,False,True
5322,SO0005322,CHI,CAR001,2021-07-19,2021-07-20,1,False,False
5323,SO0005323,CHI,CAR003,2023-04-14,2023-04-23,9,False,True
5324,SO0005324,MIA,CAR005,2021-02-14,2021-02-15,1,False,False
5325,SO0005325,PHX,CAR001,2025-07-29,2025-08-04,6,False,True
5326,SO0005326,PHX,CAR005,2023-04-04,2023-04-12,8,False,False
5327,SO0005327,DAL,CAR001,2025-09-17,2025-09-23,6,False,False
5328,SO0005328,MIA,CAR003,2022-02-20,2022-02-24,4,False,False
5329,SO0005329,SEA,CAR004,2025-04-11,2025-04-17,6,False,False
5330,SO0005330,DEN,CAR004,2021-10-12,2021-10-18,6,False,False
5331,SO0005331,PHX,CAR004,2024-11-04,2024-11-07,3,False,False
5332,SO0005332,CHI,CAR003,2022-07-16,2022-07-20,4,False,False
5333,SO0005333,PHX,CAR005,2022-09-17,2022-09-20,3,False,False
5334,SO0005334,MIA,CAR001,2025-12-12,2025-12-18,6,False,False
5335,SO0005335,PHX,CAR004,2025-09-22,2025-09-27,5,False,False
5336,SO0005336,ATL,CAR002,2025-03-09,2025-03-13,4,False,False
5337,SO0005337,PHX,CAR003,2023-05-30,2023-06-04,5,False,True
5338,SO0005338,CHI,CAR003,2025-10-28,2025-10-30,2,False,False
5339,SO0005339,ATL,CAR004,2025-09-23,2025-09-27,4,False,False
5340,SO0005340,SEA,CAR001,2025-11-19,2025-11-21,2,False,False
5341,SO0005341,PHX,CAR004,2023-11-09,2023-11-16,7,False,False
5342,SO0005342,LAX,CAR004,2024-02-02,2024-02-07,5,False,False
5343,SO0005343,DEN,CAR005,2023-03-07,2023-03-09,2,False,False
5344,SO0005344,SEA,CAR003,2022-12-08,2022-12-16,8,False,False
5345,SO0005345,SEA,CAR002,2023-07-12,2023-07-20,8,False,False
5346,SO0005346,PHX,CAR003,2023-11-27,2023-12-01,4,False,False
5347,SO0005347,MIA,CAR001,2022-06-10,2022-06-11,1,False,False
5348,SO0005348,DAL,CAR001,2025-08-17,2025-08-23,6,False,False
5349,SO0005349,CHI,CAR005,2021-01-24,2021-01-25,1,False,False
5350,SO0005350,SEA,CAR001,2024-08-18,2024-08-20,2,False,False
5351,SO0005351,MIA,CAR001,2021-06-07,2021-06-10,3,False,False
5352,SO0005352,LAX,CAR004,2023-08-28,2023-09-02,5,False,False
5353,SO0005353,SEA,CAR001,2021-01-13,2021-01-15,2,False,True
5354,SO0005354,PHX,CAR002,2021-12-11,2021-12-14,3,False,False
5355,SO0005355,SEA,CAR003,2023-03-04,2023-03-07,3,False,False
5356,SO0005356,DEN,CAR004,2023-04-22,2023-04-25,3,False,False
5357,SO0005357,LAX,CAR005,2021-01-24,2021-01-29,5,False,False
5358,SO0005358,ATL,CAR005,2022-03-30,2022-04-07,8,False,False
5359,SO0005359,MIA,CAR002,2024-04-10,2024-04-17,7,False,False
5360,SO0005360,ATL,CAR002,2022-01-14,2022-01-22,8,False,False
5361,SO0005361,DEN,CAR003,2021-08-08,2021-08-16,8,False,False
5362,SO0005362,PHX,CAR003,2025-08-21,2025-08-27,6,False,False
5363,SO0005363,LAX,CAR003,2024-02-29,2024-03-05,5,False,False
5364,SO0005364,DAL,CAR003,2023-11-23,2023-11-30,7,False,False
5365,SO0005365,MIA,CAR002,2022-06-07,2022-06-09,2,False,False
5366,SO0005366,CHI,CAR004,2021-03-19,2021-03-27,8,False,False
5367,SO0005367,DAL,CAR002,2022-09-12,2022-09-17,5,False,False
5368,SO0005368,DEN,CAR001,2022-12-13,2022-12-17,4,False,False
5369,SO0005369,LAX,CAR001,2021-02-26,2021-03-03,5,False,False
5370,SO0005370,ATL,CAR002,2021-10-21,2021-10-25,4,False,False
5371,SO0005371,LAX,CAR001,2025-09-24,2025-09-25,1,False,False
5372,SO0005372,DEN,CAR004,2022-01-03,2022-01-05,2,False,False
5373,SO0005373,CHI,CAR001,2024-09-25,2024-09-27,2,False,False
5374,SO0005374,DEN,CAR005,2021-08-31,2021-09-08,8,False,False
5375,SO0005375,DEN,CAR003,2021-11-23,2021-11-26,3,False,False
5376,SO0005376,DEN,CAR004,2025-06-01,2025-06-04,3,False,False
5377,SO0005377,LAX,CAR003,2021-04-30,2021-05-01,1,False,False
5378,SO0005378,DAL,CAR004,2024-05-14,2024-05-17,3,False,False
5379,SO0005379,DEN,CAR005,2022-08-30,2022-09-01,2,False,False
5380,SO0005380,MIA,CAR004,2022-04-23,2022-04-27,4,False,False
5381,SO0005381,DEN,CAR002,2023-04-15,2023-04-22,7,False,False
5382,SO0005382,ATL,CAR001,2023-04-28,2023-05-01,3,False,False
5383,SO0005383,SEA,CAR002,2022-02-16,2022-02-26,10,False,True
5384,SO0005384,ATL,CAR002,2021-11-19,2021-11-27,8,False,False
5385,SO0005385,CHI,CAR005,2024-11-14,2024-11-18,4,False,False
5386,SO0005386,DAL,CAR005,2023-05-30,2023-06-10,11,False,True
5387,SO0005387,SEA,CAR001,2024-01-10,2024-01-18,8,False,False
5388,SO0005388,CHI,CAR002,2024-05-17,2024-05-24,7,False,False
5389,SO0005389,LAX,CAR005,2021-01-27,2021-01-29,2,False,False
5390,SO0005390,SEA,CAR002,2024-12-31,2025-01-03,3,False,True
5391,SO0005391,CHI,CAR003,2024-03-21,2024-03-29,8,False,False
5392,SO0005392,ATL,CAR004,2024-08-25,2024-08-29,4,False,True
5393,SO0005393,CHI,CAR005,2022-11-23,2022-11-24,1,False,False
5394,SO0005394,CHI,CAR004,2022-04-20,2022-04-27,7,True,False
5395,SO0005395,PHX,CAR001,2024-06-10,2024-06-18,8,False,False
5396,SO0005396,SEA,CAR003,2021-08-07,2021-08-12,5,False,False
5397,SO0005397,DEN,CAR003,2023-06-13,2023-06-19,6,False,False
5398,SO0005398,SEA,CAR005,2024-05-14,2024-05-19,5,False,False
5399,SO0005399,SEA,CAR004,2025-08-20,2025-08-24,4,False,True
5400,SO0005400,MIA,CAR002,2025-06-09,2025-06-14,5,False,False
5401,SO0005401,PHX,CAR004,2021-05-30,2021-06-05,6,False,False
5402,SO0005402,LAX,CAR001,2024-01-07,2024-01-13,6,False,False
5403,SO0005403,ATL,CAR004,2024-05-12,2024-05-19,7,False,False
5404,SO0005404,LAX,CAR004,2024-10-16,2024-10-23,7,False,False
5405,SO0005405,SEA,CAR002,2023-07-13,2023-07-20,7,False,False
5406,SO0005406,CHI,CAR005,2023-05-06,2023-05-13,7,False,False
5407,SO0005407,ATL,CAR004,2025-07-29,2025-08-05,7,False,True
5408,SO0005408,SEA,CAR003,2024-12-23,2024-12-29,6,False,True
5409,SO0005409,PHX,CAR005,2022-04-06,2022-04-09,3,False,False
5410,SO0005410,PHX,CAR001,2023-05-27,2023-05-31,4,False,False
5411,SO0005411,LAX,CAR002,2023-09-15,2023-09-23,8,False,False
5412,SO0005412,MIA,CAR004,2025-09-25,2025-10-01,6,False,False
5413,SO0005413,DAL,CAR001,2021-09-02,2021-09-10,8,False,False
5414,SO0005414,LAX,CAR003,2022-07-30,2022-08-07,8,False,False
5415,SO0005415,CHI,CAR005,2023-04-26,2023-04-29,3,False,True
5416,SO0005416,DEN,CAR005,2023-08-21,2023-08-24,3,False,False
5417,SO0005417,SEA,CAR005,2025-04-18,2025-04-25,7,False,False
5418,SO0005418,SEA,CAR002,2021-03-10,2021-03-13,3,False,False
5419,SO0005419,DEN,CAR001,2021-07-11,2021-07-17,6,False,False
5420,SO0005420,ATL,CAR005,2022-07-26,2022-07-31,5,False,False
5421,SO0005421,DAL,CAR002,2024-11-04,2024-11-09,5,False,False
5422,SO0005422,PHX,CAR004,2023-06-07,2023-06-10,3,False,False
5423,SO0005423,ATL,CAR002,2023-07-27,2023-08-02,6,True,False
5424,SO0005424,LAX,CAR003,2022-04-22,2022-04-24,2,False,False
5425,SO0005425,ATL,CAR004,2021-07-13,2021-07-16,3,False,False
5426,SO0005426,DAL,CAR001,2024-07-24,2024-07-28,4,False,False
5427,SO0005427,MIA,CAR001,2023-07-15,2023-07-17,2,False,False
5428,SO0005428,DEN,CAR003,2022-11-30,2022-12-06,6,False,True
5429,SO0005429,DEN,CAR004,2024-01-25,2024-01-29,4,False,False
5430,SO0005430,LAX,CAR002,2023-01-03,2023-01-07,4,False,False
5431,SO0005431,CHI,CAR004,2021-09-18,2021-09-20,2,False,False
5432,SO0005432,SEA,CAR004,2021-05-30,2021-06-02,3,False,False
5433,SO0005433,LAX,CAR004,2022-04-13,2022-04-16,3,False,True
5434,SO0005434,LAX,CAR003,2023-04-20,2023-04-25,5,False,False
5435,SO0005435,MIA,CAR001,2023-01-17,2023-01-24,7,False,False
5436,SO0005436,ATL,CAR004,2023-06-26,2023-06-29,3,False,False
5437,SO0005437,SEA,CAR003,2024-09-24,2024-09-28,4,False,False
5438,SO0005438,PHX,CAR005,2021-01-08,2021-01-16,8,False,False
5439,SO0005439,DEN,CAR001,2022-01-05,2022-01-11,6,False,False
5440,SO0005440,CHI,CAR004,2025-02-10,2025-02-14,4,False,False
5441,SO0005441,PHX,CAR004,2021-04-08,2021-04-11,3,False,False
5442,SO0005442,PHX,CAR003,2022-10-27,2022-10-31,4,False,False
5443,SO0005443,ATL,CAR004,2021-03-05,2021-03-08,3,False,False
5444,SO0005444,DEN,CAR003,2025-11-05,2025-11-07,2,False,False
5445,SO0005445,CHI,CAR004,2025-01-18,2025-01-21,3,False,False
5446,SO0005446,SEA,CAR004,2023-02-28,2023-03-06,6,True,False
5447,SO0005447,CHI,CAR001,2023-12-20,2023-12-27,7,False,False
5448,SO0005448,ATL,CAR003,2023-04-17,2023-04-23,6,False,False
5449,SO0005449,CHI,CAR005,2024-12-13,2024-12-14,1,False,False
5450,SO0005450,ATL,CAR005,2021-02-24,2021-02-26,2,False,True
5451,SO0005451,DEN,CAR005,2022-04-26,2022-05-01,5,False,False
5452,SO0005452,PHX,CAR004,2025-08-25,2025-08-29,4,False,False
5453,SO0005453,ATL,CAR003,2025-05-02,2025-05-10,8,False,False
5454,SO0005454,ATL,CAR003,2023-02-08,2023-02-15,7,False,False
5455,SO0005455,LAX,CAR002,2021-01-05,2021-01-08,3,False,False
5456,SO0005456,SEA,CAR001,2024-11-05,2024-11-09,4,False,False
5457,SO0005457,PHX,CAR002,2025-08-11,2025-08-19,8,False,False
5458,SO0005458,DAL,CAR001,2025-12-09,2025-12-11,2,False,True
5459,SO0005459,PHX,CAR004,2021-01-07,2021-01-18,11,False,True
5460,SO0005460,DEN,CAR001,2021-10-07,2021-10-08,1,False,False
5461,SO0005461,DAL,CAR003,2023-02-22,2023-02-27,5,False,False
5462,SO0005462,DAL,CAR005,2024-01-22,2024-01-27,5,False,False
5463,SO0005463,ATL,CAR004,2024-10-10,2024-10-13,3,False,False
5464,SO0005464,LAX,CAR005,2021-01-01,2021-01-04,3,False,False
5465,SO0005465,PHX,CAR005,2023-09-10,2023-09-15,5,False,False
5466,SO0005466,MIA,CAR004,2021-03-30,2021-04-01,2,False,False
5467,SO0005467,DEN,CAR004,2025-08-10,2025-08-11,1,False,False
5468,SO0005468,LAX,CAR005,2024-10-18,2024-10-23,5,False,False
5469,SO0005469,CHI,CAR003,2023-10-15,2023-10-21,6,False,False
5470,SO0005470,LAX,CAR003,2021-07-13,2021-07-15,2,False,False
5471,SO0005471,SEA,CAR005,2022-09-08,2022-09-12,4,False,False
5472,SO0005472,CHI,CAR004,2023-01-23,2023-02-04,12,True,False
5473,SO0005473,DEN,CAR002,2021-01-16,2021-01-23,7,False,False
5474,SO0005474,MIA,CAR003,2022-08-24,2022-08-25,1,False,False
5475,SO0005475,SEA,CAR001,2021-02-05,2021-02-13,8,False,False
5476,SO0005476,DEN,CAR002,2024-08-25,2024-08-27,2,False,False
5477,SO0005477,MIA,CAR005,2024-04-04,2024-04-08,4,False,False
5478,SO0005478,ATL,CAR005,2025-08-27,2025-08-31,4,False,False
5479,SO0005479,MIA,CAR001,2021-08-07,2021-08-11,4,False,False
5480,SO0005480,DEN,CAR003,2021-08-05,2021-08-09,4,False,False
5481,SO0005481,SEA,CAR003,2021-07-22,2021-07-25,3,False,False
5482,SO0005482,CHI,CAR005,2022-05-26,2022-05-28,2,False,False
5483,SO0005483,PHX,CAR002,2022-05-22,2022-05-27,5,False,False
5484,SO0005484,DEN,CAR005,2024-03-12,2024-03-18,6,False,False
5485,SO0005485,SEA,CAR004,2025-08-02,2025-08-03,1,False,False
5486,SO0005486,MIA,CAR003,2025-09-08,2025-09-09,1,False,False
5487,SO0005487,PHX,CAR003,2022-05-13,2022-05-21,8,False,False
5488,SO0005488,ATL,CAR005,2022-02-15,2022-02-17,2,False,False
5489,SO0005489,DAL,CAR005,2025-08-27,2025-09-03,7,False,False
5490,SO0005490,PHX,CAR003,2024-01-22,2024-01-29,7,False,False
5491,SO0005491,DAL,CAR002,2021-11-06,2021-11-12,6,False,False
5492,SO0005492,PHX,CAR005,2022-10-25,2022-10-31,6,False,False
5493,SO0005493,MIA,CAR005,2023-10-04,2023-10-05,1,False,False
5494,SO0005494,ATL,CAR003,2025-04-06,2025-04-07,1,False,False
5495,SO0005495,CHI,CAR001,2025-01-23,2025-01-24,1,False,False
5496,SO0005496,PHX,CAR005,2022-08-18,2022-08-21,3,False,False
5497,SO0005497,PHX,CAR003,2024-05-27,2024-05-30,3,False,False
5498,SO0005498,PHX,CAR004,2024-02-27,2024-02-29,2,False,False
5499,SO0005499,DAL,CAR005,2021-09-11,2021-09-19,8,False,False
5500,SO0005500,SEA,CAR001,2024-11-01,2024-11-06,5,False,False
5501,SO0005501,PHX,CAR003,2025-06-09,2025-06-13,4,False,False
5502,SO0005502,MIA,CAR004,2023-06-05,2023-06-09,4,False,False
5503,SO0005503,LAX,CAR005,2024-05-26,2024-05-31,5,True,False
5504,SO0005504,DAL,CAR002,2025-05-23,2025-05-28,5,False,False
5505,SO0005505,SEA,CAR004,2022-03-27,2022-04-04,8,False,False
5506,SO0005506,PHX,CAR002,2022-05-04,2022-05-10,6,False,False
5507,SO0005507,CHI,CAR005,2021-06-25,2021-07-03,8,False,True
5508,SO0005508,LAX,CAR005,2022-06-03,2022-06-11,8,False,False
5509,SO0005509,ATL,CAR003,2022-05-15,2022-05-17,2,False,False
5510,SO0005510,LAX,CAR005,2023-03-29,2023-04-01,3,False,False
5511,SO0005511,LAX,CAR001,2025-12-18,2025-12-25,7,False,False
5512,SO0005512,DEN,CAR001,2025-06-25,2025-06-26,1,False,False
5513,SO0005513,SEA,CAR004,2023-04-16,2023-04-17,1,False,False
5514,SO0005514,DAL,CAR001,2021-02-13,2021-02-16,3,False,False
5515,SO0005515,PHX,CAR001,2024-09-16,2024-09-25,9,False,True
5516,SO0005516,SEA,CAR004,2024-03-17,2024-03-22,5,False,False
5517,SO0005517,ATL,CAR001,2025-07-28,2025-07-31,3,False,True
5518,SO0005518,ATL,CAR002,2021-11-08,2021-11-10,2,False,False
5519,SO0005519,DEN,CAR002,2022-06-02,2022-06-09,7,False,False
5520,SO0005520,PHX,CAR002,2021-07-04,2021-07-06,2,False,False
5521,SO0005521,CHI,CAR003,2025-03-16,2025-03-20,4,False,False
5522,SO0005522,MIA,CAR004,2025-12-28,2026-01-01,4,False,False
5523,SO0005523,DAL,CAR003,2022-12-16,2022-12-21,5,False,False
5524,SO0005524,LAX,CAR004,2023-09-02,2023-09-06,4,False,False
5525,SO0005525,ATL,CAR001,2025-12-28,2026-01-02,5,False,False
5526,SO0005526,DAL,CAR001,2023-06-10,2023-06-17,7,False,False
5527,SO0005527,ATL,CAR003,2024-11-22,2024-11-29,7,False,False
5528,SO0005528,MIA,CAR001,2023-08-04,2023-08-08,4,False,False
5529,SO0005529,ATL,CAR001,2024-10-26,2024-10-27,1,False,False
5530,SO0005530,PHX,CAR003,2021-06-11,2021-06-17,6,False,False
5531,SO0005531,MIA,CAR002,2025-07-09,2025-07-16,7,False,False
5532,SO0005532,SEA,CAR004,2022-10-03,2022-10-05,2,False,False
5533,SO0005533,SEA,CAR002,2024-09-01,2024-09-03,2,False,False
5534,SO0005534,SEA,CAR004,2024-08-26,2024-09-03,8,False,True
5535,SO0005535,MIA,CAR003,2024-10-05,2024-10-13,8,False,False
5536,SO0005536,CHI,CAR004,2021-05-24,2021-05-26,2,False,False
5537,SO0005537,ATL,CAR005,2023-07-29,2023-08-05,7,False,False
5538,SO0005538,DEN,CAR001,2021-03-14,2021-03-17,3,False,False
5539,SO0005539,PHX,CAR004,2025-04-10,2025-04-16,6,False,False
5540,SO0005540,SEA,CAR002,2021-08-30,2021-09-05,6,False,False
5541,SO0005541,LAX,CAR001,2023-07-19,2023-07-23,4,False,False
5542,SO0005542,DEN,CAR004,2021-02-16,2021-02-24,8,False,False
5543,SO0005543,CHI,CAR005,2021-05-31,2021-06-06,6,False,False
5544,SO0005544,ATL,CAR003,2023-09-01,2023-09-05,4,False,False
5545,SO0005545,ATL,CAR004,2023-10-11,2023-10-19,8,False,False
5546,SO0005546,CHI,CAR002,2025-06-22,2025-06-29,7,False,False
5547,SO0005547,CHI,CAR003,2024-02-24,2024-03-02,7,False,False
5548,SO0005548,DAL,CAR005,2022-02-18,2022-02-22,4,False,False
5549,SO0005549,DAL,CAR001,2021-12-28,2022-01-04,7,False,False
5550,SO0005550,LAX,CAR004,2021-07-08,2021-07-11,3,False,False
5551,SO0005551,MIA,CAR001,2022-10-18,2022-10-22,4,False,False
