ReturnID,OrderNumber,ShipmentID,ProductCode,ReturnDate,QuantityReturned,Reason
2363,SO0015838,15838,HVA-0002,2021-02-28,7,Wrong Item
2364,SO0015840,15840,ELE-0013,2025-10-05,6,Damaged
2365,SO0015841,15841,HVA-0002,2022-10-28,3,Damaged
2366,SO0015847,15847,ELE-0012,2022-08-24,1,Shipping Damage
2367,SO0015851,15851,SAF-0012,2024-07-21,12,Wrong Item
2368,SO0015862,15862,PWR-0001,2025-03-05,5,Wrong Item
2369,SO0015874,15874,HVA-0002,2023-03-09,7,Defective
2370,SO0015890,15890,HVA-0027,2025-08-23,3,Shipping Damage
2371,SO0015902,15902,HVA-0015,2022-04-19,19,Shipping Damage
2372,SO0015903,15903,PWR-0004,2021-11-25,1,Shipping Damage
2373,SO0015924,15924,PWR-0002,2023-04-14,4,Customer Changed Mind
2374,SO0015939,15939,FAS-0018,2021-11-19,4,Defective
2375,SO0015974,15974,FAS-0006,2026-01-10,11,Defective
2376,SO0015981,15981,FAS-0012,2024-11-06,9,Customer Changed Mind
2377,SO0015981,15981,FAS-0002,2024-11-27,11,Customer Changed Mind
2378,SO0015996,15996,HVA-0006,2025-03-11,5,Wrong Item
2379,SO0016001,16001,HVA-0014,2025-02-23,4,Wrong Item
2380,SO0016002,16002,ELE-0015,2022-05-13,2,Customer Changed Mind
2381,SO0016006,16006,SAF-0010,2021-11-25,3,Defective
2382,SO0016010,16010,HVA-0013,2024-07-05,9,Shipping Damage
2383,SO0016010,16010,HVA-0024,2024-06-19,3,Damaged
2384,SO0016010,16010,HVA-0004,2024-06-26,18,Shipping Damage
2385,SO0016012,16012,HVA-0002,2022-12-20,2,Shipping Damage
2386,SO0016021,16021,FAS-0010,2024-01-24,2,Shipping Damage
2387,SO0016023,16023,PWR-0013,2024-06-06,1,Defective
2388,SO0016025,16025,PWR-0010,2025-02-26,1,Wrong Item
2389,SO0016034,16034,SAF-0005,2022-05-31,15,Shipping Damage
2390,SO0016037,16037,ELE-0003,2021-06-23,2,Damaged
2391,SO0016040,16040,HVA-0007,2022-02-10,7,Customer Changed Mind
2392,SO0016046,16046,HVA-0027,2021-04-02,5,Damaged
2393,SO0016052,16052,HVA-0010,2025-08-31,10,Damaged
2394,SO0016075,16075,SAF-0003,2021-05-29,2,Customer Changed Mind
2395,SO0016080,16080,PWR-0012,2023-10-14,5,Damaged
2396,SO0016080,16080,SAF-0003,2023-10-08,4,Damaged
2397,SO0016098,16098,HVA-0022,2021-11-06,1,Wrong Item
2398,SO0016099,16099,HVA-0016,2021-11-15,1,Damaged
2399,SO0016114,16114,HVA-0020,2023-09-27,1,Damaged
2400,SO0016120,16120,FAS-0003,2025-06-26,4,Wrong Item
2401,SO0016127,16127,HVA-0009,2025-09-12,1,Wrong Item
2402,SO0016129,16129,ELE-0019,2025-08-08,15,Wrong Item
2403,SO0016141,16141,FAS-0011,2023-02-06,5,Shipping Damage
2404,SO0016156,16156,ELE-0015,2023-10-17,7,Wrong Item
2405,SO0016165,16165,ELE-0005,2023-11-25,8,Wrong Item
2406,SO0016172,16172,PWR-0003,2025-10-03,2,Defective
2407,SO0016186,16186,FAS-0004,2025-01-18,11,Customer Changed Mind
2408,SO0016188,16188,SAF-0006,2021-03-07,2,Shipping Damage
2409,SO0016197,16197,ELE-0021,2024-05-16,4,Damaged
2410,SO0016200,16200,ELE-0022,2024-05-04,3,Damaged
2411,SO0016201,16201,HVA-0001,2021-07-24,9,Defective
2412,SO0016205,16205,HVA-0014,2025-10-16,1,Wrong Item
2413,SO0016210,16210,ELE-0010,2022-06-16,2,Wrong Item
2414,SO0016210,16210,FAS-0017,2022-05-27,4,Shipping Damage
2415,SO0016211,16211,PWR-0001,2022-07-05,2,Shipping Damage
2416,SO0016213,16213,SAF-0014,2024-06-10,6,Wrong Item
2417,SO0016227,16227,HVA-0005,2022-04-24,5,Wrong Item
2418,SO0016229,16229,FAS-0001,2024-04-10,8,Customer Changed Mind
2419,SO0016246,16246,FAS-0003,2022-05-11,2,Defective
2420,SO0016251,16251,ELE-0022,2022-12-15,9,Shipping Damage
2421,SO0016257,16257,PWR-0012,2021-08-10,1,Customer Changed Mind
2422,SO0016259,16259,ELE-0014,2021-05-29,1,Defective
2423,SO0016264,16264,HVA-0005,2024-09-06,2,Defective
2424,SO0016264,16264,FAS-0002,2024-09-12,5,Wrong Item
2425,SO0016266,16266,FAS-0017,2022-01-08,2,Shipping Damage
2426,SO0016274,16274,HVA-0017,2025-04-16,1,Shipping Damage
2427,SO0016274,16274,SAF-0003,2025-03-24,11,Shipping Damage
2428,SO0016285,16285,FAS-0012,2022-06-19,18,Defective
2429,SO0016286,16286,FAS-0012,2021-03-08,3,Defective
2430,SO0016287,16287,HVA-0007,2022-02-04,7,Defective
2431,SO0016289,16289,HVA-0026,2023-08-12,3,Wrong Item
2432,SO0016292,16292,FAS-0002,2021-03-23,3,Customer Changed Mind
2433,SO0016294,16294,ELE-0017,2024-07-17,9,Wrong Item
2434,SO0016316,16316,HVA-0023,2022-01-05,10,Shipping Damage
2435,SO0016318,16318,ELE-0013,2022-10-25,11,Wrong Item
2436,SO0016320,16320,HVA-0018,2022-08-22,12,Defective
2437,SO0016322,16322,ELE-0007,2025-03-09,5,Damaged
2438,SO0016331,16331,FAS-0012,2023-04-23,5,Defective
2439,SO0016331,16331,FAS-0015,2023-04-18,8,Damaged
2440,SO0016339,16339,FAS-0002,2024-02-22,1,Damaged
2441,SO0016343,16343,ELE-0007,2022-04-14,15,Shipping Damage
2442,SO0016348,16348,SAF-0016,2024-02-05,11,Damaged
2443,SO0016350,16350,FAS-0005,2021-05-29,4,Wrong Item
2444,SO0016365,16365,FAS-0007,2022-08-18,10,Wrong Item
2445,SO0016369,16369,PWR-0004,2021-12-27,12,Customer Changed Mind
2446,SO0016371,16371,ELE-0010,2025-05-24,3,Defective
2447,SO0016389,16389,PWR-0011,2023-06-04,5,Shipping Damage
2448,SO0016390,16390,ELE-0009,2025-12-21,3,Damaged
2449,SO0016391,16391,HVA-0016,2025-12-07,3,Shipping Damage
2450,SO0016402,16402,HVA-0024,2021-01-13,1,Defective
2451,SO0016405,16405,HVA-0017,2023-10-08,4,Wrong Item
2452,SO0016416,16416,HVA-0022,2021-11-14,4,Customer Changed Mind
2453,SO0016421,16421,SAF-0009,2025-04-17,3,Defective
2454,SO0016426,16426,PWR-0002,2021-01-20,7,Customer Changed Mind
2455,SO0016430,16430,PWR-0009,2024-10-22,3,Shipping Damage
2456,SO0016433,16433,HVA-0014,2021-11-17,1,Damaged
2457,SO0016435,16435,PWR-0002,2022-06-17,20,Shipping Damage
2458,SO0016451,16451,ELE-0009,2026-01-01,6,Defective
2459,SO0016459,16459,HVA-0007,2021-11-01,5,Shipping Damage
2460,SO0016473,16473,PWR-0011,2021-06-14,1,Damaged
2461,SO0016482,16482,SAF-0016,2025-08-02,1,Wrong Item
2462,SO0016489,16489,HVA-0017,2024-11-08,1,Wrong Item
2463,SO0016490,16490,ELE-0014,2023-05-06,4,Shipping Damage
2464,SO0016491,16491,HVA-0013,2021-02-27,3,Wrong Item
2465,SO0016492,16492,HVA-0010,2023-12-20,11,Defective
2466,SO0016500,16500,SAF-0008,2024-11-02,1,Shipping Damage
2467,SO0016507,16507,HVA-0026,2025-09-03,1,Shipping Damage
2468,SO0016509,16509,SAF-0009,2022-09-30,10,Wrong Item
2469,SO0016511,16511,HVA-0009,2024-12-02,5,Defective
2470,SO0016514,16514,FAS-0011,2022-12-26,2,Customer Changed Mind
2471,SO0016517,16517,HVA-0015,2025-03-28,14,Damaged
2472,SO0016517,16517,ELE-0007,2025-03-03,1,Defective
2473,SO0016529,16529,ELE-0014,2021-05-11,12,Damaged
2474,SO0016533,16533,HVA-0004,2022-06-11,7,Shipping Damage
2475,SO0016533,16533,PWR-0012,2022-05-25,2,Wrong Item
2476,SO0016534,16534,HVA-0005,2024-11-09,3,Customer Changed Mind
2477,SO0016539,16539,HVA-0011,2024-11-18,2,Defective
2478,SO0016542,16542,FAS-0011,2025-06-10,2,Damaged
2479,SO0016551,16551,FAS-0013,2024-01-31,2,Shipping Damage
2480,SO0016553,16553,PWR-0010,2021-09-22,8,Wrong Item
2481,SO0016554,16554,SAF-0010,2026-01-26,19,Defective
2482,SO0016572,16572,HVA-0025,2024-07-01,2,Defective
2483,SO0016576,16576,HVA-0023,2025-09-13,1,Wrong Item
2484,SO0016584,16584,PWR-0010,2021-12-29,5,Customer Changed Mind
2485,SO0016587,16587,FAS-0007,2024-09-29,4,Customer Changed Mind
2486,SO0016587,16587,SAF-0014,2024-09-07,7,Customer Changed Mind
2487,SO0016596,16596,SAF-0007,2024-06-12,4,Customer Changed Mind
2488,SO0016600,16600,FAS-0012,2025-06-02,11,Shipping Damage
2489,SO0016603,16603,FAS-0001,2024-10-20,2,Wrong Item
2490,SO0016605,16605,HVA-0023,2025-11-07,2,Wrong Item
2491,SO0016607,16607,HVA-0020,2022-09-16,3,Shipping Damage
2492,SO0016607,16607,FAS-0007,2022-10-03,13,Customer Changed Mind
2493,SO0016609,16609,FAS-0017,2023-06-09,12,Wrong Item
2494,SO0016629,16629,SAF-0004,2021-11-06,2,Wrong Item
2495,SO0016634,16634,SAF-0007,2023-08-03,7,Damaged
2496,SO0016637,16637,HVA-0025,2022-01-09,6,Damaged
2497,SO0016639,16639,ELE-0007,2021-07-20,4,Damaged
2498,SO0016640,16640,PWR-0010,2023-05-26,5,Defective
2499,SO0016645,16645,FAS-0004,2024-03-07,3,Defective
2500,SO0016650,16650,FAS-0003,2025-09-08,11,Defective
2501,SO0016651,16651,PWR-0011,2023-04-20,16,Shipping Damage
2502,SO0016652,16652,ELE-0011,2025-07-12,6,Damaged
2503,SO0016653,16653,PWR-0010,2024-10-10,2,Defective
2504,SO0016655,16655,ELE-0006,2025-01-20,16,Customer Changed Mind
2505,SO0016655,16655,ELE-0020,2025-01-23,10,Customer Changed Mind
2506,SO0016661,16661,SAF-0013,2023-02-16,7,Customer Changed Mind
2507,SO0016675,16675,HVA-0010,2023-08-01,8,Damaged
2508,SO0016685,16685,HVA-0017,2021-08-23,4,Damaged
2509,SO0016694,16694,PWR-0014,2022-02-16,2,Defective
2510,SO0016697,16697,SAF-0016,2023-12-06,1,Defective
2511,SO0016699,16699,FAS-0001,2024-03-28,1,Shipping Damage
2512,SO0016709,16709,FAS-0009,2024-01-22,6,Defective
2513,SO0016714,16714,SAF-0013,2025-05-26,10,Wrong Item
2514,SO0016716,16716,ELE-0001,2025-03-17,3,Shipping Damage
2515,SO0016716,16716,HVA-0004,2025-03-11,10,Customer Changed Mind
2516,SO0016718,16718,SAF-0002,2025-10-17,4,Shipping Damage
2517,SO0016722,16722,HVA-0023,2025-02-01,6,Customer Changed Mind
2518,SO0016724,16724,HVA-0001,2024-01-12,3,Defective
2519,SO0016728,16728,HVA-0020,2023-12-13,3,Damaged
2520,SO0016740,16740,ELE-0010,2023-04-04,9,Wrong Item
2521,SO0016744,16744,SAF-0006,2024-04-14,8,Damaged
2522,SO0016746,16746,HVA-0004,2021-03-21,3,Wrong Item
2523,SO0016747,16747,FAS-0006,2023-09-27,2,Shipping Damage
2524,SO0016765,16765,ELE-0018,2025-11-29,1,Shipping Damage
2525,SO0016768,16768,SAF-0010,2024-07-01,1,Damaged
2526,SO0016778,16778,FAS-0004,2021-11-02,14,Shipping Damage
2527,SO0016784,16784,FAS-0008,2021-07-04,5,Defective
2528,SO0016795,16795,HVA-0020,2024-08-30,2,Defective
2529,SO0016798,16798,FAS-0003,2024-12-11,1,Defective
2530,SO0016808,16808,FAS-0001,2024-07-14,18,Shipping Damage
2531,SO0016811,16811,FAS-0012,2025-12-30,12,Defective
2532,SO0016815,16815,ELE-0021,2023-08-09,3,Wrong Item
2533,SO0016839,16839,ELE-0020,2023-12-31,8,Customer Changed Mind
2534,SO0016840,16840,HVA-0016,2023-09-29,3,Defective
2535,SO0016841,16841,ELE-0017,2023-05-16,4,Defective
2536,SO0016843,16843,FAS-0008,2022-08-13,5,Defective
2537,SO0016853,16853,SAF-0002,2022-09-25,3,Damaged
2538,SO0016854,16854,HVA-0018,2025-09-24,6,Shipping Damage
2539,SO0016857,16857,HVA-0028,2021-06-06,11,Defective
2540,SO0016860,16860,FAS-0005,2022-04-30,7,Damaged
2541,SO0016863,16863,ELE-0009,2024-07-06,7,Wrong Item
2542,SO0016873,16873,HVA-0004,2021-09-21,13,Shipping Damage
2543,SO0016873,16873,ELE-0003,2021-09-17,13,Customer Changed Mind
2544,SO0016891,16891,ELE-0014,2024-02-15,7,Damaged
2545,SO0016898,16898,SAF-0014,2022-12-02,20,Defective
2546,SO0016907,16907,HVA-0020,2022-06-14,16,Customer Changed Mind
2547,SO0016912,16912,ELE-0017,2024-10-29,3,Shipping Damage
2548,SO0016928,16928,FAS-0014,2022-04-09,1,Defective
2549,SO0016932,16932,PWR-0011,2024-11-13,1,Wrong Item
2550,SO0016938,16938,PWR-0011,2023-01-22,3,Customer Changed Mind
2551,SO0016944,16944,SAF-0014,2023-12-11,1,Defective
2552,SO0016964,16964,PWR-0003,2021-04-10,1,Wrong Item
2553,SO0017003,17003,ELE-0012,2021-11-05,1,Shipping Damage
2554,SO0017012,17012,HVA-0023,2022-03-21,11,Wrong Item
2555,SO0017013,17013,HVA-0016,2023-01-26,7,Customer Changed Mind
2556,SO0017016,17016,FAS-0002,2021-06-04,2,Shipping Damage
2557,SO0017020,17020,HVA-0021,2022-03-02,9,Damaged
2558,SO0017025,17025,PWR-0014,2025-08-10,1,Defective
2559,SO0017028,17028,FAS-0007,2022-08-11,2,Shipping Damage
2560,SO0017030,17030,HVA-0009,2023-08-13,10,Customer Changed Mind
2561,SO0017032,17032,HVA-0005,2024-11-08,5,Defective
2562,SO0017035,17035,HVA-0023,2021-05-30,2,Wrong Item
2563,SO0017035,17035,HVA-0002,2021-05-20,11,Defective
2564,SO0017041,17041,HVA-0019,2023-07-02,5,Damaged
2565,SO0017042,17042,FAS-0007,2021-11-03,9,Shipping Damage
2566,SO0017043,17043,SAF-0017,2021-02-01,17,Wrong Item
2567,SO0017045,17045,FAS-0007,2025-06-14,18,Damaged
2568,SO0017056,17056,FAS-0007,2023-09-24,12,Customer Changed Mind
2569,SO0017066,17066,FAS-0014,2023-02-19,1,Shipping Damage
2570,SO0017080,17080,FAS-0005,2025-10-16,4,Shipping Damage
2571,SO0017090,17090,ELE-0015,2025-03-30,1,Customer Changed Mind
2572,SO0017096,17096,FAS-0018,2024-12-10,18,Wrong Item
2573,SO0017104,17104,PWR-0003,2023-03-19,2,Damaged
2574,SO0017119,17119,SAF-0011,2021-07-17,4,Defective
2575,SO0017121,17121,ELE-0017,2025-01-24,2,Wrong Item
2576,SO0017127,17127,ELE-0016,2023-06-16,1,Defective
2577,SO0017135,17135,ELE-0019,2021-11-04,3,Customer Changed Mind
2578,SO0017139,17139,SAF-0010,2024-11-29,2,Damaged
2579,SO0017145,17145,HVA-0024,2025-05-18,2,Shipping Damage
2580,SO0017151,17151,ELE-0013,2023-11-28,5,Customer Changed Mind
2581,SO0017165,17165,PWR-0010,2021-07-17,4,Damaged
2582,SO0017182,17182,HVA-0004,2021-05-22,7,Defective
2583,SO0017205,17205,HVA-0003,2022-03-08,2,Shipping Damage
2584,SO0017210,17210,HVA-0006,2024-03-13,7,Damaged
2585,SO0017237,17237,ELE-0006,2023-01-19,1,Damaged
2586,SO0017238,17238,HVA-0011,2024-10-13,10,Wrong Item
2587,SO0017241,17241,ELE-0011,2021-11-25,12,Damaged
2588,SO0017242,17242,HVA-0012,2024-02-06,7,Damaged
2589,SO0017262,17262,PWR-0010,2024-07-18,5,Wrong Item
2590,SO0017278,17278,HVA-0025,2023-01-01,11,Wrong Item
2591,SO0017284,17284,SAF-0011,2023-11-07,1,Shipping Damage
2592,SO0017284,17284,SAF-0014,2023-10-28,5,Customer Changed Mind
2593,SO0017303,17303,SAF-0011,2024-02-16,5,Defective
2594,SO0017305,17305,HVA-0015,2024-05-14,3,Defective
2595,SO0017313,17313,FAS-0004,2025-01-07,7,Damaged
2596,SO0017321,17321,SAF-0009,2022-03-07,5,Customer Changed Mind
2597,SO0017331,17331,HVA-0012,2021-10-19,8,Shipping Damage
2598,SO0017333,17333,ELE-0011,2024-09-24,7,Wrong Item
2599,SO0017333,17333,ELE-0001,2024-10-02,11,Defective
2600,SO0017356,17356,FAS-0005,2022-08-19,9,Shipping Damage
2601,SO0017357,17357,HVA-0008,2024-06-23,12,Defective
2602,SO0017361,17361,FAS-0007,2023-08-20,6,Defective
2603,SO0017362,17362,ELE-0007,2021-02-23,4,Shipping Damage
2604,SO0017364,17364,FAS-0015,2022-10-19,10,Wrong Item
2605,SO0017372,17372,SAF-0001,2023-03-28,2,Wrong Item
2606,SO0017394,17394,ELE-0013,2023-06-23,5,Damaged
2607,SO0017403,17403,HVA-0021,2021-01-13,6,Damaged
2608,SO0017405,17405,HVA-0022,2025-02-06,8,Customer Changed Mind
2609,SO0017410,17410,SAF-0014,2022-10-19,5,Damaged
2610,SO0017410,17410,ELE-0009,2022-10-20,2,Wrong Item
2611,SO0017423,17423,FAS-0010,2023-02-28,8,Customer Changed Mind
2612,SO0017424,17424,ELE-0004,2023-01-11,7,Shipping Damage
2613,SO0017427,17427,FAS-0010,2022-08-27,1,Defective
2614,SO0017430,17430,FAS-0009,2024-11-06,3,Wrong Item
2615,SO0017437,17437,FAS-0006,2022-03-11,5,Customer Changed Mind
2616,SO0017472,17472,PWR-0001,2022-04-08,6,Damaged
2617,SO0017484,17484,HVA-0027,2022-02-11,10,Wrong Item
2618,SO0017490,17490,ELE-0004,2022-01-07,1,Customer Changed Mind
2619,SO0017491,17491,FAS-0003,2022-05-05,8,Shipping Damage
2620,SO0017500,17500,SAF-0017,2024-10-06,4,Wrong Item
2621,SO0017515,17515,HVA-0019,2023-05-19,5,Damaged
2622,SO0017516,17516,HVA-0011,2023-08-10,8,Defective
2623,SO0017518,17518,ELE-0022,2022-03-29,3,Defective
2624,SO0017538,17538,ELE-0022,2023-02-28,18,Damaged
2625,SO0017541,17541,ELE-0019,2021-07-23,3,Damaged
2626,SO0017544,17544,FAS-0015,2024-09-08,2,Defective
2627,SO0017544,17544,PWR-0011,2024-08-24,13,Wrong Item
2628,SO0017547,17547,FAS-0011,2021-05-06,15,Damaged
2629,SO0017552,17552,ELE-0007,2024-09-12,11,Damaged
2630,SO0017552,17552,SAF-0008,2024-09-03,2,Damaged
2631,SO0017555,17555,HVA-0015,2025-12-29,14,Damaged
2632,SO0017559,17559,ELE-0004,2022-08-06,4,Defective
2633,SO0017562,17562,SAF-0014,2022-04-18,5,Damaged
2634,SO0017566,17566,FAS-0005,2025-03-25,1,Customer Changed Mind
2635,SO0017571,17571,FAS-0016,2024-05-18,2,Damaged
2636,SO0017577,17577,HVA-0028,2021-02-02,5,Customer Changed Mind
2637,SO0017589,17589,ELE-0018,2025-10-13,2,Shipping Damage
2638,SO0017596,17596,FAS-0007,2024-08-19,2,Wrong Item
2639,SO0017604,17604,HVA-0007,2023-05-02,13,Wrong Item
2640,SO0017621,17621,PWR-0008,2025-05-08,9,Customer Changed Mind
2641,SO0017623,17623,SAF-0016,2025-08-17,6,Wrong Item
2642,SO0017627,17627,FAS-0012,2023-11-28,2,Wrong Item
2643,SO0017628,17628,HVA-0021,2022-09-17,5,Wrong Item
2644,SO0017632,17632,ELE-0013,2022-10-14,3,Wrong Item
2645,SO0017660,17660,FAS-0016,2025-01-10,6,Damaged
2646,SO0017670,17670,ELE-0012,2024-11-05,1,Wrong Item
2647,SO0017670,17670,HVA-0005,2024-11-16,7,Customer Changed Mind
2648,SO0017672,17672,SAF-0006,2022-07-12,2,Shipping Damage
2649,SO0017675,17675,HVA-0025,2024-05-15,5,Shipping Damage
2650,SO0017677,17677,FAS-0011,2023-12-07,3,Shipping Damage
2651,SO0017690,17690,HVA-0022,2023-03-28,4,Damaged
2652,SO0017698,17698,ELE-0007,2021-06-26,1,Damaged
2653,SO0017699,17699,HVA-0020,2021-05-17,4,Customer Changed Mind
2654,SO0017714,17714,SAF-0014,2025-11-02,5,Shipping Damage
2655,SO0017719,17719,SAF-0015,2022-05-20,8,Defective
2656,SO0017729,17729,HVA-0022,2024-08-02,3,Damaged
2657,SO0017736,17736,HVA-0020,2022-04-27,8,Defective
2658,SO0017741,17741,PWR-0014,2024-02-03,20,Defective
2659,SO0017743,17743,HVA-0026,2023-12-03,5,Shipping Damage
2660,SO0017747,17747,ELE-0003,2025-08-31,3,Shipping Damage
2661,SO0017749,17749,ELE-0006,2026-01-15,1,Defective
2662,SO0017751,17751,ELE-0021,2025-11-23,1,Wrong Item
2663,SO0017756,17756,FAS-0016,2024-11-21,15,Defective
2664,SO0017757,17757,HVA-0012,2025-04-28,4,Shipping Damage
2665,SO0017767,17767,PWR-0007,2024-12-17,11,Damaged
2666,SO0017776,17776,ELE-0015,2023-06-03,6,Shipping Damage
2667,SO0017778,17778,SAF-0009,2024-07-16,2,Defective
2668,SO0017780,17780,HVA-0012,2023-02-01,14,Wrong Item
2669,SO0017785,17785,HVA-0012,2022-05-05,4,Defective
2670,SO0017790,17790,PWR-0001,2023-12-04,16,Wrong Item
2671,SO0017792,17792,PWR-0011,2023-04-20,1,Customer Changed Mind
2672,SO0017799,17799,ELE-0022,2022-10-07,2,Defective
2673,SO0017820,17820,ELE-0022,2023-05-24,3,Wrong Item
2674,SO0017833,17833,SAF-0005,2024-08-10,5,Customer Changed Mind
2675,SO0017845,17845,SAF-0012,2022-11-22,2,Wrong Item
2676,SO0017847,17847,FAS-0015,2023-05-11,3,Wrong Item
2677,SO0017850,17850,HVA-0027,2021-05-10,1,Shipping Damage
2678,SO0017851,17851,HVA-0004,2023-01-06,10,Shipping Damage
2679,SO0017858,17858,ELE-0017,2022-10-25,7,Damaged
2680,SO0017860,17860,FAS-0008,2024-10-12,3,Wrong Item
2681,SO0017869,17869,HVA-0007,2021-07-19,6,Shipping Damage
2682,SO0017872,17872,HVA-0028,2021-07-28,2,Customer Changed Mind
2683,SO0017875,17875,SAF-0002,2021-07-09,3,Wrong Item
2684,SO0017877,17877,HVA-0005,2023-03-01,4,Shipping Damage
2685,SO0017879,17879,HVA-0004,2022-07-28,2,Damaged
2686,SO0017884,17884,FAS-0002,2021-08-26,5,Shipping Damage
2687,SO0017886,17886,ELE-0011,2022-02-20,4,Damaged
2688,SO0017890,17890,HVA-0015,2022-07-05,2,Wrong Item
2689,SO0017893,17893,PWR-0001,2022-07-03,12,Wrong Item
2690,SO0017898,17898,PWR-0005,2024-07-01,12,Shipping Damage
2691,SO0017902,17902,ELE-0003,2024-08-26,6,Damaged
2692,SO0017927,17927,ELE-0005,2021-11-06,11,Customer Changed Mind
2693,SO0017937,17937,FAS-0014,2024-11-20,9,Damaged
2694,SO0017937,17937,ELE-0021,2024-11-04,8,Wrong Item
2695,SO0017952,17952,HVA-0021,2023-01-21,5,Defective
2696,SO0017964,17964,ELE-0008,2025-05-15,2,Defective
2697,SO0017965,17965,ELE-0011,2025-09-27,3,Customer Changed Mind
2698,SO0017969,17969,PWR-0014,2024-09-18,1,Shipping Damage
2699,SO0017971,17971,ELE-0005,2021-08-01,3,Wrong Item
2700,SO0017978,17978,HVA-0006,2023-11-27,5,Wrong Item
2701,SO0017984,17984,HVA-0026,2021-04-10,1,Customer Changed Mind
2702,SO0017996,17996,ELE-0014,2022-08-24,2,Wrong Item
2703,SO0017996,17996,FAS-0011,2022-08-26,6,Damaged
2704,SO0018005,18005,SAF-0017,2023-08-03,7,Wrong Item
2705,SO0018007,18007,PWR-0010,2025-10-27,1,Customer Changed Mind
2706,SO0018040,18040,SAF-0014,2022-03-25,4,Defective
2707,SO0018040,18040,FAS-0012,2022-04-07,6,Shipping Damage
2708,SO0018043,18043,ELE-0021,2022-04-05,1,Customer Changed Mind
2709,SO0018043,18043,FAS-0017,2022-04-24,17,Customer Changed Mind
2710,SO0018045,18045,HVA-0020,2022-11-21,11,Wrong Item
2711,SO0018046,18046,SAF-0003,2021-10-26,11,Wrong Item
2712,SO0018046,18046,HVA-0028,2021-11-04,14,Wrong Item
2713,SO0018048,18048,PWR-0004,2025-10-23,16,Customer Changed Mind
2714,SO0018051,18051,ELE-0001,2023-04-26,5,Shipping Damage
2715,SO0018052,18052,HVA-0012,2023-01-19,2,Shipping Damage
2716,SO0018056,18056,ELE-0010,2022-02-07,1,Wrong Item
2717,SO0018056,18056,HVA-0025,2022-02-13,2,Damaged
2718,SO0018060,18060,FAS-0002,2021-12-03,3,Damaged
2719,SO0018072,18072,ELE-0018,2025-07-20,2,Shipping Damage
2720,SO0018083,18083,FAS-0015,2022-04-16,12,Defective
2721,SO0018086,18086,HVA-0001,2022-08-22,9,Shipping Damage
2722,SO0018094,18094,SAF-0001,2024-12-21,1,Customer Changed Mind
2723,SO0018102,18102,ELE-0017,2022-05-10,20,Shipping Damage
2724,SO0018106,18106,ELE-0018,2022-03-31,14,Damaged
2725,SO0018107,18107,FAS-0015,2025-05-02,10,Shipping Damage
2726,SO0018107,18107,FAS-0011,2025-05-17,4,Defective
2727,SO0018110,18110,HVA-0028,2024-04-11,11,Wrong Item
2728,SO0018111,18111,SAF-0003,2021-02-02,4,Damaged
2729,SO0018117,18117,PWR-0002,2023-12-04,5,Defective
2730,SO0018120,18120,FAS-0014,2025-06-12,16,Shipping Damage
2731,SO0018135,18135,ELE-0012,2022-01-18,8,Damaged
2732,SO0018153,18153,FAS-0017,2024-08-29,6,Wrong Item
2733,SO0018157,18157,HVA-0010,2023-08-01,10,Wrong Item
2734,SO0018162,18162,HVA-0021,2021-08-28,8,Shipping Damage
2735,SO0018164,18164,PWR-0010,2025-10-06,8,Defective
2736,SO0018165,18165,SAF-0011,2024-01-14,1,Defective
2737,SO0018174,18174,HVA-0013,2021-01-31,4,Shipping Damage
2738,SO0018179,18179,SAF-0011,2024-03-16,11,Defective
2739,SO0018182,18182,SAF-0010,2023-10-31,12,Defective
2740,SO0018192,18192,ELE-0023,2025-09-25,6,Wrong Item
2741,SO0018200,18200,FAS-0010,2022-05-05,10,Shipping Damage
2742,SO0018208,18208,HVA-0013,2023-09-03,2,Defective
2743,SO0018209,18209,SAF-0004,2021-05-18,2,Defective
2744,SO0018219,18219,HVA-0016,2025-08-24,1,Wrong Item
2745,SO0018221,18221,ELE-0006,2024-02-27,4,Shipping Damage
2746,SO0018228,18228,PWR-0013,2022-10-27,20,Shipping Damage
2747,SO0018232,18232,HVA-0011,2022-02-19,1,Wrong Item
2748,SO0018234,18234,HVA-0003,2024-07-30,8,Damaged
2749,SO0018242,18242,ELE-0012,2023-11-25,10,Customer Changed Mind
2750,SO0018265,18265,SAF-0012,2025-08-17,2,Shipping Damage
2751,SO0018282,18282,PWR-0002,2021-07-27,11,Shipping Damage
2752,SO0018293,18293,HVA-0009,2021-05-29,7,Shipping Damage
2753,SO0018311,18311,FAS-0008,2024-11-21,7,Defective
2754,SO0018331,18331,ELE-0017,2025-05-10,6,Damaged
2755,SO0018342,18342,HVA-0028,2025-05-23,18,Damaged
2756,SO0018353,18353,HVA-0018,2021-03-23,5,Wrong Item
2757,SO0018355,18355,FAS-0010,2021-02-12,4,Shipping Damage
2758,SO0018367,18367,FAS-0003,2024-10-04,5,Damaged
2759,SO0018367,18367,SAF-0017,2024-09-29,6,Wrong Item
2760,SO0018386,18386,ELE-0011,2026-01-21,2,Damaged
